number,title,created_at,updated_at,closed_at,creator_name,assignees_num,labels_num,state,locked,author_association,comments_num,reactions_+1_num,reactions_-1_num,reactions_laugh_num,reactions_hooray_num,reactions_confused_num,reactions_heart_num,reactions_rocket_num,reactions_eyes_num,reactions_total_num,time_to_next_issue,creator_company,creator_followers_num,creator_following_num,creator_public_repos_num,creator_public_gists_num,creator_created_at,creator_updated_at
16620,"Error: ""getCommitTree(): Unable to reconstruct tree for root ""1"" and commit 38""",1567172505,1567175798,1567175787.0,anton-trautman,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,47671.0,,2,3,6,0,1512827524,1728410117
16629,Chrome Extension Background Page and useEffect Not Triggered,1567220176,1584401256,1584401256.0,mikecann,0,3,closed,0,NONE,13,2,0,0,0,0,1,0,0,3,212203.0,Gangbusters,135,3,110,16,1267653578,1729041439
16636,"Error: ""Could not find node with id ""3742"" in commit tree""",1567432379,1577984358,1567432811.0,albertobisello,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,356566.0,,3,2,3,0,1358190218,1650381431
16686,Compile error `react-refresh/babel` 0.4.0,1567788945,1567814360,1567796288.0,natew,0,1,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,15650.0,,1008,70,198,76,1212263469,1728462289
16690,Troubleshooting instructions link update,1567804595,1569428339,1569428339.0,tessawiedmann,0,2,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,3376.0,@sowirepo,35,0,13,0,1471964950,1728473593
16691,DevTools: Failed to execute 'postMessage' on 'Window': #<HTMLAllCollection> could not be cloned.,1567807971,1598016677,1598016677.0,jimniels,0,2,closed,0,NONE,25,4,0,0,0,0,0,0,0,4,233843.0,,119,1,30,8,1326143014,1725891132
16711,"Error: ""Could not find node with id ""44300"" in commit tree""",1568041814,1577984344,1568042905.0,ghost,0,3,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,93311.0,,10339,0,0,0,1210659265,1523380953
16734,"window.print() crashes if a 'print' event listener causes a rerender (Chrome, DEV-mode only)",1568135125,1597596264,1593614010.0,mwszekely,0,1,closed,1,NONE,14,0,0,0,0,0,0,0,3,3,156802.0,,0,0,28,0,1464454489,1723875137
16763,Component sometimes fires event handlers twice,1568291927,1571941127,1571941126.0,patrick-radulian,0,2,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,52285.0,,1,0,14,0,1430583206,1728975345
16773,[Concurrent Mode] App stops updating/rendering on inactive tab,1568344212,1599231093,1568427118.0,brunolemos,0,1,closed,0,NONE,14,4,0,0,0,0,0,0,0,4,280421.0,,1148,39,148,15,1297776255,1729458200
16789,"Error: ""Could not find node with id ""16070"" in commit tree""",1568624633,1568648853,1568648853.0,psamim,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,111869.0,,110,155,38,17,1340126364,1721219947
16808,DevTools: Updating numeric state through incrementer/decrementer doesn't render the updated value ,1568736502,1568742792,1568742526.0,13thThief,0,2,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,14433.0,,4,1,32,0,1454608384,1729104978
16813,"Error: ""Could not find commit data for root ""259"" and commit 1""",1568750935,1568756291,1568756291.0,scottmccreary,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,54822.0,@vannevar-labs ,12,26,0,24,1501616717,1721850404
16818,"Error: ""Could not find commit data for root ""1"" and commit 6"" - ReactDevTools",1568805757,1568907865,1568807791.0,aravindballa,0,3,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,86642.0,,134,64,117,10,1404212452,1729226131
16832,eslint-plugin-react-hooks: 'Hook is being called conditionally' error outside condition,1568892399,1582630760,1582630760.0,cbdeveloper,0,2,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,93499.0,,7,0,1,0,1537354512,1717646900
16843,DevTools: showing wrong state,1568985898,1591753551,1569433587.0,Kogoruhn,1,2,closed,0,NONE,16,7,0,0,0,0,0,0,0,7,251232.0,,2,3,8,0,1490463833,1647601982
16859,"DevTools: hooks with numbers, strings or booleans show as undefined",1569237130,1569520311,1569268562.0,cxcorp,1,2,closed,0,NONE,6,1,0,0,0,0,0,0,0,1,354021.0,,96,69,117,11,1471552561,1728332300
16925,"Error: ""Minified React error #301""",1569591151,1569629354,1569629354.0,AkitoItashi,1,2,closed,0,NONE,6,0,0,0,0,0,0,0,0,0,3441.0,,0,0,1,0,1440092424,1728422164
16926,"Error: ""Minified React error"" in React dev tools when using Components tab",1569594592,1569629351,1569629351.0,tchaffee,1,2,closed,0,NONE,7,0,0,0,0,0,0,0,0,0,152205.0,Bluecrow,36,38,52,2,1257344445,1729337050
16950,"Error: ""Maximum call stack size exceeded""",1569746797,1569774625,1569774617.0,loverdeveloper,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,6132.0,All Season Inspection,10,45,57,3,1508833791,1727195941
16952,Devtools extension does not show elements from local files,1569752929,1569857491,1569857491.0,nickserv,1,2,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,301368.0,@reactiflux & @testing-library,460,561,316,80,1311148085,1725680472
16994,Profiler calling onRender for component updates outside of the Profiler tree,1570054297,1572461968,1572458923.0,kentcdodds,1,1,closed,0,NONE,8,0,0,0,0,0,0,0,1,1,408061.0,@epicweb-dev ,33269,43,711,258,1330900321,1729413383
17033,Annoying popup from chrome devtools wrongly telling me I'm using an old version of React,1570462358,1603892633,1603892633.0,LukenAgile42,0,3,closed,0,NONE,10,2,0,0,0,0,0,0,0,2,107655.0,,0,0,0,0,1555348800,1593765688
17047,"Error: ""Could not find commit data for root ""34103"" and commit 1""",1570570013,1570638414,1570638414.0,villesau,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,56602.0,,91,49,70,6,1351146744,1729445753
17052,"Error: ""Could not find node with id ""952"" in commit tree""",1570626615,1570638366,1570638358.0,hardikbeladiya,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,167185.0,Senior Software Engineer,4,12,28,15,1385916654,1729439333
17066,useEffect callback never called,1570793800,1643455656,1573750537.0,pschiffmann,0,2,closed,0,NONE,16,7,0,0,0,0,0,0,1,8,469157.0,Cargonexx GmbH,11,4,26,17,1404049787,1727781990
17123,"Error: ""Could not find commit data for root ""226"" and commit 6""",1571262957,1571694817,1571694808.0,smoores-dev,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,108538.0,Handle with Care - https://handlewithcare.dev,15,1,53,3,1377969010,1725463212
17133,"Error: ""Could not find node with id ""291"" in commit tree""",1571371495,1571694922,1571694847.0,lth707,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,16650.0,,3,5,27,0,1450081014,1661332565
17134,React Devtools should produce a better error message when integers are present as keys on react elements,1571388145,1572363709,1572363709.0,alexkolson,1,2,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,198948.0,Lufthansa Technik,22,13,33,16,1274293723,1719912398
17151,Bailing out doesn't work properly in lazy components with default props,1571587093,1586339938,1586339938.0,jddxf,0,2,closed,0,CONTRIBUTOR,7,0,0,0,0,0,0,0,0,0,72476.0,,10,2,2,0,1424672166,1728832000
17157,[DOM] Add support for the `inert` attribute,1571659569,1724316454,1710367842.0,kripod,0,3,closed,0,NONE,30,40,0,0,0,0,0,0,0,40,169615.0,@Rollstack,295,31,202,17,1443299680,1729238460
17170,"dangerouslySetInnerHTML, children, and a bogus hydration warning",1571829184,1587404816,1587404816.0,jaydenseric,0,1,closed,0,NONE,2,5,0,0,0,0,0,0,0,5,215174.0,Tricentis,665,34,104,34,1337434984,1728646609
17185,useDeferredValue does not abort running reconcile work for stale value,1572044358,1705006135,1616538052.0,Bnaya,0,2,closed,0,NONE,18,11,0,0,0,0,0,0,0,11,212030.0,,88,155,143,21,1325707541,1729469444
17202,"Error: ""Could not find node with id ""1681"" in commit tree""",1572256388,1572364817,1572364812.0,asmyshlyaev177,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,94440.0,,42,46,31,5,1465548061,1728976889
17207,Bug: react-devtools TypeError: Do not know how to serialize a BigInt,1572350828,1697015784,1575474781.0,leidegre,0,2,closed,0,CONTRIBUTOR,6,0,0,0,0,0,0,0,0,0,120275.0,MSAB,20,13,40,21,1236945506,1728735705
17229,onMouseEnter is fired on disabled buttons,1572471103,1582751298,1582751298.0,diegohaz,0,2,closed,0,NONE,4,3,0,0,0,0,0,0,0,3,64929.0,@ariakit,2026,25,87,44,1355800025,1729337193
17239,Blink with useTransition,1572536032,1624483510,1624483510.0,gregberge,0,3,closed,0,NONE,3,1,0,0,0,0,0,0,0,1,371711.0,Argos,1988,109,130,39,1273134696,1726126324
17272,"When calling a useTransition startTransition callback outside of event handlers, isPending is never set to true",1572907743,1573861570,1573861570.0,kentcdodds,0,2,closed,0,NONE,9,0,0,0,0,0,0,0,0,0,1392.0,@epicweb-dev ,33269,43,711,258,1330900321,1729413383
17273,useTransition's startTransition function can result in infinite loop when it's included as a useEffect dependency,1572909135,1598640541,1598640541.0,kentcdodds,0,2,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,65819.0,@epicweb-dev ,33269,43,711,258,1330900321,1729413383
17279,It's confusing that useTransition doesn't do anything outside of user-blocking events,1572974954,1573858012,1573858011.0,gaearon,0,2,closed,0,COLLABORATOR,5,0,0,0,0,0,0,0,0,0,92519.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
17292,"Error: ""Could not find commit data for root ""729"" and commit 2""",1573067473,1574795753,1574795739.0,elliott-greaves-babylon-health,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,52090.0,Babylon Health,0,1,2,1,1552991017,1729079224
17301,react-test-renderer: the findByType method doesn't work with memo components,1573119563,1601062783,,bensampaio,0,2,open,0,NONE,8,6,0,0,0,0,0,0,0,6,498489.0,@catawiki,16,18,16,8,1335989950,1728678644
17352,Upgrade Rollup to 0.68.1+,1573618052,1625060325,1625060325.0,MicahZoltu,0,2,closed,0,NONE,10,0,0,0,0,0,0,0,0,0,44867.0,@DarkFlorist,591,0,169,22,1309426116,1727949863
17355,"""Should not already be working"" in Firefox after a breakpoint/alert",1573662919,1728112933,,gzzo,0,4,open,0,NONE,75,59,0,1,1,0,0,0,0,61,12991.0,,7,0,49,1,1382135513,1710732527
17356,Memoized child of Suspense component doesn't update when Context updates.,1573675910,1593551207,1593551207.0,jcarroll2007,0,2,closed,0,NONE,11,0,0,0,0,0,0,0,0,0,743493.0,,10,11,47,15,1408406392,1728091888
17432,Devtools : highlight box is shown too small.,1574419403,1590080678,1590080678.0,soulcactus,1,3,closed,0,NONE,8,1,0,0,0,0,0,0,0,1,190510.0,,24,25,21,0,1540786120,1728346541
17444,"Error: ""getCommitTree(): Unable to reconstruct tree for root ""1"" and commit 21""",1574609913,1574795792,1574795791.0,mengxuhui,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,12794.0,北京搜狗科技发展有限公司,1,0,7,0,1469696262,1728454597
17447,"Error: ""Could not find commit data for root ""335"" and commit 2""",1574622707,1574795763,1574795762.0,vadamk,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,171523.0,,3,5,40,14,1467706770,1717626981
17465,"Error: ""Could not find node with id ""113994"" in commit tree""",1574794230,1574795305,1574795304.0,qoalu,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,170441.0,@Sellics,2,1,15,6,1333924566,1729107338
17486,"Error: ""Could not find commit data for root ""3971"" and commit 3""",1574964671,1575279057,1575279048.0,Wellers0n,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,230767.0,@bankme-tech,307,208,78,31,1526782594,1728992433
17495,ConcurrentMode suspend child alongside of input,1575195438,1593457574,1593457573.0,mh-alahdadian,1,2,closed,0,NONE,7,0,0,0,0,0,0,0,0,0,105303.0,,0,0,23,5,1500790867,1720081525
17500,"Error: ""Could not find node with id ""5203"" in commit tree""",1575300741,1575387733,1575387716.0,jonasthiesen,0,3,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,4935.0,,11,28,33,0,1478895849,1727704095
17501,"Error: ""Could not find node with id ""5021"" in commit tree""",1575305676,1577984338,1575313017.0,talolard,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,6112.0,LightTag,83,2,78,22,1377951489,1699270408
17503,"Error: ""Could not find node with id ""490"" in commit tree""",1575311788,1577984331,1575313047.0,rgehan,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,48760.0,@botify-hq,30,24,39,0,1305638016,1728634536
17507,"Error: ""Could not find node with id ""18486"" in commit tree""",1575360548,1575387743,1575387713.0,boteeka,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,103085.0,,3,7,23,0,1309124307,1712818783
17525,"Error: ""Could not find node with id ""15081"" in commit tree""",1575463633,1575927788,1575927777.0,Yellowhill,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,78047.0,,0,1,5,1,1375105076,1711445856
17533,"Error: ""Could not find node with id ""275099"" in commit tree""",1575541680,1577984326,1575736187.0,askirmas,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,10538.0,,3,1,34,0,1378210007,1711233012
17535,"Error: ""Could not find node with id ""1758"" in commit tree""",1575552218,1577984311,1575736181.0,mohsan-ab,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,371135.0,PicPay,27,73,3,0,1495828810,1728646741
17557,"Error: ""Could not find node with id ""30"" in commit tree""",1575923353,1575927811,1575927811.0,DCAlexandre,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,4070.0,@aexae ,4,5,3,0,1497479752,1722845328
17558,"Error: ""Could not find node with id ""75"" in commit tree""",1575927423,1575927824,1575927817.0,richtone,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,132425.0,,1,1,3,0,1393889526,1728645971
17574,"Error: ""Could not find node with id ""836"" in commit tree""",1576059848,1576109960,1576088926.0,disko998,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,44454.0,,5,4,27,0,1543190343,1728032263
17578,"Error: ""Could not find node with id ""6"" in commit tree""",1576104302,1576109910,1576109901.0,danzhu54,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,101587.0,@microsoft ,6,2,4,0,1509679310,1726258991
17592,"Error: ""Could not find node with id ""5"" in commit tree""",1576205889,1577984303,1576264294.0,petersantoso94,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,67095.0,,1,1,59,1,1494899082,1725024741
17600,"Error: ""Could not find node with id ""26038"" in commit tree""",1576272984,1577984295,1576273294.0,dmitryrn,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,69724.0,,7,5,11,1,1486165333,1728746806
17603,"Error: ""Could not find node with id ""39"" in commit tree""",1576342708,1576528062,1576528062.0,alexzhurov,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,29508.0,,0,0,11,22,1492761465,1724627018
17609,Controlled numeric input gets cleared when unfocused,1576372216,1585774695,,kripod,0,3,open,0,NONE,9,0,0,0,0,0,0,0,0,0,25652.0,@Rollstack,295,31,202,17,1443299680,1729238460
17610,"Error: ""Could not find node with id ""44169"" in commit tree""",1576397868,1576699462,1576699462.0,cissygao,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,105157.0,,2,0,4,0,1366927230,1651858687
17619,"Error: ""Could not find node with id ""674"" in commit tree""",1576503025,1576528044,1576528036.0,OttlikG,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,965.0,,5,8,27,4,1353108965,1727090769
17620,Firefox React DevTools breaks XML formatting,1576503990,1578075871,1577653371.0,henrik242,1,2,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,83340.0,,50,9,101,28,1253626412,1727859419
17637,"Error: ""Could not find node with id ""52381"" in commit tree""",1576587330,1576699466,1576699465.0,misnard,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,80026.0,Seedbox,9,8,29,0,1504611776,1711596970
17646,"Error: ""Could not find node with id ""479"" in commit tree""",1576667356,1576699468,1576699468.0,naceur-dev,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,32229.0,,4,0,5,0,1560941342,1609254002
17652,DevTools copy operations don't work in Firefox,1576699585,1577031332,1577031314.0,bvaughn,0,2,closed,0,CONTRIBUTOR,2,1,0,0,0,0,0,0,0,1,35490.0,Citadel,11164,1,165,65,1224291950,1727480866
17655,"Error: ""Could not find node with id ""436"" in commit tree""",1576735075,1576791851,1576791850.0,world56,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,15199.0,,7,17,14,0,1520990378,1706760528
17657,"Error: ""Could not find node with id ""5082"" in commit tree""",1576750274,1576791850,1576791849.0,GiardEmilien,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,13687.0,@arcane-run ,1,1,1,0,1520245364,1722327291
17661,"Error: ""Could not find node with id ""638"" in commit tree""",1576763961,1576791849,1576791848.0,GeceGibi,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,7387.0,,4,3,19,0,1509029711,1727714375
17662,"Error: ""Could not find node with id ""47989"" in commit tree""",1576771348,1577984289,1576771372.0,jedzej,0,3,closed,0,NONE,0,0,0,0,0,0,0,0,0,0,17167.0,,8,5,21,2,1235390837,1718882690
17667,"Error: ""Could not find node with id ""28540"" in commit tree""",1576788515,1576791848,1576791848.0,duanelo,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,11280.0,,0,0,0,0,1573833519,1718312328
17670,DevTools crashes (`levelChildren` is undefined) when selecting a component in Flamegraph view,1576799795,1576944761,1576944760.0,justingrant,1,2,closed,0,CONTRIBUTOR,18,1,0,0,0,0,0,0,0,1,85549.0,@aon3d,31,0,69,10,1273870887,1729317577
17682,"Error: ""Could not find node with id ""51"" in commit tree""",1576885344,1576892453,1576892441.0,harrynortham,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,31955.0,,0,0,23,0,1528459584,1728985638
17684,"Error: ""Could not find node with id ""312"" in commit tree""",1576917299,1576944986,1576944986.0,developerium,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,198522.0,,22,6,9,27,1401035490,1728810908
17696,"Error: ""Could not find node with id ""50"" in commit tree""",1577115821,1577241273,1577241265.0,bendevjunior,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,8362.0,,8,6,59,1,1458221381,1728824111
17698,"Error: ""Could not find node with id ""66"" in commit tree""",1577124183,1577984283,1577125586.0,pancedubrovski,0,3,closed,0,NONE,0,0,0,0,0,0,0,0,0,0,189965.0,,0,0,16,0,1552327100,1725975341
17714,"Error: ""Could not find node with id ""72"" in commit tree""",1577314148,1577369042,1577369041.0,youhosi,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,29065.0,,6,8,1,0,1480602996,1725981676
17715,"Error: ""Could not find node with id ""6"" in commit tree""",1577343213,1577369038,1577369038.0,meet-panchal,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,224591.0,Green Apex Technolabs,1,0,18,0,1551015465,1726496543
17734,"Error: ""Could not find node with id ""318"" in commit tree""",1577567804,1577635810,1577635800.0,dmi3x,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,25501.0,,0,0,14,0,1294480458,1725956054
17735,"Error: ""Could not find node with id ""5268"" in commit tree""",1577593305,1577635817,1577635798.0,cellog,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,54687.0,"Braze, Inc.",54,3,59,64,1245779374,1728914749
17741,hydrate SVG error: Expected server HTML to contain a matching <clipPath> in <svg>,1577647992,1719545942,1648599756.0,benbot,0,2,closed,0,NONE,15,2,0,0,0,0,0,0,0,2,134578.0,@direqt,48,43,102,17,1326839606,1729262902
17749,"Error: ""Could not find node with id ""57"" in commit tree""",1577782570,1577955078,1577808415.0,ngoxuanhien,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,14882.0,Parcel Perform,0,1,8,0,1407506237,1703579937
17750,"Error: ""Could not find commit data for root ""5621"" and commit 7""",1577797452,1577808450,1577808442.0,ashercoren,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,134360.0,@getvim.com ,1,3,20,1,1369154772,1724264068
17752,"Error: ""Could not find node with id ""2456"" in commit tree""",1577931812,1577979178,1577979166.0,vohuuhuy,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,27161.0,,0,0,10,0,1532063065,1725937487
17754,DevTools can't inspect object without prototype,1577958973,1578336925,1577982450.0,yume-chan,1,2,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,64540.0,,281,42,113,17,1326561718,1725368739
17761,"Error: ""f.hasOwnProperty is not a function""",1578023513,1578075859,1578072853.0,yume-chan,1,2,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,22649.0,,281,42,113,17,1326561718,1725368739
17764,"React Developer Tools react-router-dom e.hasOwnProperty is not a function, Cannot read property 'name' of undefined",1578046162,1578075853,1578070073.0,yrambler2001,0,3,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,14638.0,@UpLab,32,26,46,0,1407531438,1727643345
17767,Cannot analyse component State,1578060800,1578069703,1578069697.0,rakhi2104,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,14607.0,,59,131,60,1,1457175886,1724775365
17769,"Error: ""Could not find node with id ""1145"" in commit tree"" on React Profiler",1578075407,1578087515,1578087508.0,fidellr,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,228708.0,,17,40,50,2,1495722798,1728915414
17785,"Error: ""Context menu with id ""SelectedElement"" already registered.""",1578304115,1601888804,1578759306.0,MrOrgani,0,3,closed,0,NONE,2,1,0,0,0,0,0,0,0,1,13513.0,,12,13,13,0,1533986854,1727272945
